bar,time,direction,depth_q,admissible_nA,admitted,capped,slots,distinct_conds,distinct_vars,conds_per_slot,vars_per_slot,eH_conds,eH_vars,bar_pnl,loss_event,cond_set,sig_set,ADX_Value,ATR_1M,Volume,Micro_Hurst,Micro_FailedBreak,D2D_Trend_Dir,AT_Slope_ST,exp_conds_random,exp_vars_random
140849,2026.06.12 17:00,LONG,10,10,10,0,30,21,21,0.7,0.7,18.572,18.572,840.0,0,AT_Regime_LT:==1|D2D_ATR_MA:hi|D2D_Signal:==1|DailyOpen_Dist_ATR:lo|DailyOpen_Side:==1|Micro_HLAsymmetry:hi|Micro_IBSP:hi|Micro_LogReturn:hi|Micro_TickIntensity:lo|MultiDay_Position:hi|OR_High_Side:==-1|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|Round_1000_Dist_ATR:lo|Round_100_Dist_ATR:lo|Round_500_Dist_ATR:lo|Slope_Accel_LT:lo|VWAP_Dist_ATR:lo|VWAP_Side:==1|Volume:hi,62|65|90|143|144|153|156|158|160|181,31.142167,75.569651,391,0.37619,2.142924,1,9.1e-05,25.67729340170544,24.370762681353153
140858,2026.06.12 17:09,LONG,4,4,4,0,12,11,11,0.9167,0.9167,10.691,10.691,50.4,0,AT_Regime_LT:==1|D2D_ATR_MA:hi|DailyOpen_Side:==1|Micro_Entropy:lo|Micro_HLAsymmetry:lo|MultiDay_Position:hi|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|Round_1000_Dist_ATR:lo|Round_500_Dist_ATR:lo,62|84|143|144,29.652522,25.932276,260,0.387233,-0.019281,1,0.000246,11.345701020588308,11.143020262773083
140860,2026.06.12 17:11,LONG,5,5,5,0,15,12,12,0.8,0.8,11.368,11.368,-509.0,1,AT_Regime_LT:==1|D2D_ATR_MA:hi|DailyOpen_Side:==1|Lower_Wick:lo|Micro_OrderFlowDelta:lo|Micro_WickImbalance:hi|MultiDay_Position:hi|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|Round_1000_Dist_ATR:lo|Round_500_Dist_ATR:lo,62|106|116|143|144,29.879373,23.950698,306,0.545632,-0.294355,1,0.000202,13.933964781772266,13.604790342516026
140866,2026.06.12 17:17,LONG,3,3,3,0,9,9,9,1.0,1.0,9.0,9.0,141.0,0,AT_Regime_LT:==1|D2D_ATR_MA:hi|DailyOpen_Side:==1|MultiDay_Position:hi|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|Round_1000_Dist_ATR:lo|Round_500_Dist_ATR:lo,62|143|144,22.619629,44.127114,356,0.547036,0.577876,1,1.5e-05,8.665108670454496,8.56108508618842
140868,2026.06.12 17:19,LONG,6,3,3,0,18,15,15,0.8333,0.8333,13.877,13.877,74.1,0,AT_Regime_LT:==1|D2D_ATR_MA:hi|DailyOpen_Side:==1|Micro_Entropy:lo|Micro_HLAsymmetry:lo|Micro_OrderFlowDelta:lo|Micro_RangeVelocity:lo|MultiDay_Position:hi|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|Round_1000_Dist_ATR:lo|Round_500_Dist_ATR:lo|ST_Flip_Event:==-1|Sqz_State:==-1,62|84|106|110|143|144,21.792677,25.622397,266,0.572831,-0.117085,1,-0.0,16.435780104648117,15.954503499974125
140893,2026.06.12 17:44,LONG,7,7,7,0,21,17,17,0.8095,0.8095,15.73,15.73,170.1,0,AT_Regime_LT:==1|AT_Regime_ST:==1|Bar_Range:hi|D2D_ATR_MA:hi|DailyOpen_Side:==1|Micro_Lambda:lo|Micro_OrderFlowDelta:lo|MultiDay_Position:hi|OR_High_Side:==-1|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|RangeOsc_State:==2|Round_1000_Dist_ATR:lo|Round_500_Dist_ATR:lo|ST_Flip_Event:==-1|Slope_Accel_LT:hi,46|62|106|143|144|148|151,21.71231,45.519617,343,0.480318,0.054921,1,-1e-06,18.856446644718016,18.199528660922656
140899,2026.06.12 17:50,LONG,6,6,6,0,18,15,15,0.8333,0.8333,13.877,13.877,649.8,0,AT_Regime_LT:==1|AT_Slope_ST:lo|D2D_ATR_MA:hi|DailyOpen_Side:==1|Micro_IBSP:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|MultiDay_Position:hi|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|RangeOsc_State:==2|Round_1000_Dist_ATR:lo|Round_500_Dist_ATR:lo|Slope_EMA_ST:lo,31|62|90|143|144|172,16.443852,37.084177,310,0.415126,0.593245,1,-9.2e-05,16.435780104648117,15.954503499974125
140982,2026.06.12 19:13,LONG,21,21,21,0,63,27,27,0.4286,0.4286,22.297,22.297,882.0,0,AT_Regime_ST:==1|AT_Slope_ST:lo|Body_Size:hi|D2D_ATR_MA:hi|D2D_Signal:==1|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_MicroGap:hi|Micro_OrderFlowDelta:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|Micro_Rejection:lo|Micro_RollProxy:hi|Micro_VolOfVol:hi|Micro_WickImbalance:lo|Momentum_Value:hi|OBV_Macd:lo|OBVf_Signal:==-1|PoC_Side:==1|PrevDay_High_Side:==1|Round_100_Dist_ATR:lo|Session_High_Dist_ATR:lo|Slope_Accel_LT:lo|Slope_EMA_ST:lo|Upper_Wick:hi|Volume:hi|Volume_Ratio_10:hi,30|37|38|39|41|60|126|132|145|153|157|159|160|161|165|167|170|175|176|177|180,30.095141,91.61745,395,0.321452,0.714929,1,-8.7e-05,46.28470196545552,41.56260791425236
142195,2026.06.15 16:41,LONG,6,6,6,0,18,10,10,0.5556,0.5556,8.333,8.333,153.0,0,ADX_Rising:==0|Bar_Range:hi|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Lower_Wick:hi|Micro_Lambda:lo|Micro_RollProxy:hi|Micro_WickImbalance:hi|RangeOsc_State:==2|Volume:hi,46|71|72|73|76|92,36.501982,47.491174,419,0.39042,0.0,1,4.4e-05,16.435780104648117,15.954503499974125
143573,2026.06.16 16:54,LONG,3,3,3,0,9,7,7,0.7778,0.7778,6.614,6.614,-467.4,1,AT_Slope_ST:lo|D2D_DirStep:==-1|Micro_FractalDim:lo|Micro_Hurst:hi|Micro_RangeVelocity:hi|Round_1000_Dist_ATR:lo|Slope_EMA_ST:lo,27|29|171,24.641866,37.45877,287,0.526357,-0.694096,1,-0.000129,8.665108670454496,8.56108508618842
143611,2026.06.16 17:32,LONG,8,8,8,0,24,12,12,0.5,0.5,9.77,9.77,128.0,0,AT_Slope_ST:lo|Bar_Range:hi|D2D_DirStep:==-1|Micro_AutoCorr:hi|Micro_HLAsymmetry:hi|Micro_LogReturn:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|Micro_Rejection:lo|Micro_WickImbalance:lo|Round_100_Dist_ATR:lo|Slope_EMA_ST:lo,22|23|24|49|167|170|171|175,20.376591,31.622087,333,0.435074,0.379482,1,-0.000111,21.20075584842148,20.34657927196911
144914,2026.06.17 16:30,LONG,5,5,5,0,15,11,11,0.7333,0.7333,10.009,10.009,147.0,0,D2D_Signal:==1|DailyOpen_Side:==-1|OR_High_Side:==-1|OR_Position:hi|PoC_Side:==1|Session_High_Dist_ATR:lo|Session_Low_Dist_ATR:lo|Upper_Wick:hi|VWAP_Dist_ATR:lo|VWAP_Side:==1|Volume:hi,145|146|147|180|181,20.694319,53.951157,472,0.441268,0.894142,1,9e-06,13.933964781772266,13.604790342516026
144924,2026.06.17 16:40,LONG,5,5,5,0,15,11,11,0.7333,0.7333,9.449,9.449,614.0,0,DailyOpen_Side:==-1|Dist_To_PoC_ATR:lo|Micro_Rejection:lo|Micro_VolOfVol:lo|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|RangeOsc_Val:hi|Round_1000_Dist_ATR:lo|Session_Low_Dist_ATR:lo|Slope_EMA_ST:hi,66|112|142|146|163,34.975517,34.948592,386,0.369506,0.286135,1,0.000136,13.933964781772266,13.604790342516026
145186,2026.06.17 21:02,SHORT,6,6,6,0,18,11,11,0.6111,0.6111,9.442,9.442,252.0,0,D2D_Dynamic_Sensitivity:lo|EMA_Oscillator:lo|Lower_Wick:lo|Micro_Entropy:lo|Micro_WickImbalance:lo|MultiDay_Slope:lo|OBV_Macd:lo|Upper_Wick:hi|VAH_Side:==-1|VAL_Side:==0|Volume:hi,220|221|223|226|244|245,34.143131,96.477287,480,0.403357,-0.412118,-1,-0.000176,17.045884868532983,16.47150210578053
145188,2026.06.17 21:04,SHORT,7,6,6,0,21,16,16,0.7619,0.7619,14.725,14.725,252.0,0,D2D_Dynamic_Sensitivity:lo|DailyOpen_Dist_ATR:lo|Efficiency_Ratio:hi|Micro_Entropy:lo|Micro_OrderFlowDelta:lo|Micro_TickIntensity:lo|MultiDay_Slope:lo|OBV_Macd:lo|OBV_Velocity:lo|PoC_Side:==0|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==1|RangeOsc_Val:lo|VAH_Side:==0|VWAP_Z:lo|Volume_Avg_10:hi,223|224|227|229|246|265|276,38.849862,83.499021,473,0.365884,-0.508988,-1,-0.000343,19.676030442106526,18.888596375345333
145202,2026.06.17 21:18,SHORT,4,4,4,0,12,7,7,0.5833,0.5833,5.744,5.744,255.2,0,D2D_ATR_MA:hi|Micro_CSSpread:lo|Micro_OrderFlowDelta:hi|Micro_TickIntensity:hi|Session_High_Dist_ATR:hi|Slope_Accel_LT:lo|Sqz_Val:hi,217|284|291|292,31.681084,22.258755,417,0.37871,0.0,-1,0.000108,11.61144858072867,11.371771386700862
145222,2026.06.17 21:38,LONG,21,21,21,0,63,28,28,0.4444,0.4444,20.012,20.012,1077.3,0,AT_Lookback_ST:hi|AT_Slope_LT:lo|AT_Slope_ST:lo|Body_Size:hi|D2D_ATR_MA:hi|D2D_Signal:==1|DailyOpen_Dist_ATR:lo|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_OrderFlowDelta:hi|Micro_RangeVelocity:hi|Micro_VPIN:lo|Micro_VolOfVol:hi|Micro_WickImbalance:lo|Momentum_Value:hi|OBV_Macd:lo|OBV_Velocity:hi|OBVf_Signal:==1|PrevDay_High_Side:==-1|RangeOsc_State:==-2|Round_1000_Dist_ATR:lo|Session_Low_Dist_ATR:lo|Slope_EMA_ST:lo|Sqz_State:==1|Sqz_Val:hi|VWAP_Side:==-1|Volume:hi,4|13|16|17|26|28|29|30|34|35|37|39|44|60|130|133|165|168|169|177|179,24.212122,47.766436,411,0.53398,0.586186,1,-4.5e-05,46.28470196545552,41.56260791425236
145240,2026.06.17 21:56,LONG,9,9,9,0,27,19,19,0.7037,0.7037,16.007,16.007,-870.3,1,AT_Regime_LT:==1|AT_Regime_ST:==1|AT_Slope_LT:lo|AT_Slope_ST:lo|EMA_Oscillator:lo|KAMA_Dist:lo|Micro_HLAsymmetry:lo|Micro_RangeAccel:lo|Micro_RangeVelocity:lo|Micro_Rejection:lo|Micro_RollProxy:hi|OR_Position:lo|RangeOsc_State:==-1|RangeOsc_Val:lo|Round_100_Dist_ATR:lo|Session_Low_Dist_ATR:lo|Slope_EMA_ST:lo|Upper_Wick:hi|Volume:hi,14|32|33|43|44|68|77|173|175,20.524395,46.837895,382,0.378926,-0.245528,1,-0.000104,23.473053431498993,22.401786415067697
145292,2026.06.17 22:48,SHORT,4,4,4,0,12,6,6,0.5,0.5,5.117,5.117,59.6,0,AT_Lookback_ST:hi|D2D_ATR_MA:hi|Micro_OrderFlowDelta:hi|Micro_TickIntensity:hi|Session_High_Dist_ATR:hi|Sqz_Val:hi,194|217|291|292,41.16767,29.85617,399,0.358891,-0.050241,-1,-0.000208,11.61144858072867,11.371771386700862
145304,2026.06.17 23:00,SHORT,4,4,4,0,12,11,11,0.9167,0.9167,10.691,10.691,84.0,0,AT_Score_LT:lo|AT_Slope_ST:lo|KAMA_Dist:hi|Micro_CSSpread:lo|Micro_IBSP:hi|Micro_Lambda:hi|Micro_MomoTransfer:hi|Micro_RangeAccel:lo|OBVf_Signal:==1|Sqz_Val:hi|TChan_A15:hi,199|208|234|263,27.460995,39.944009,355,0.521885,0.599089,-1,-0.000119,11.61144858072867,11.371771386700862
145305,2026.06.17 23:01,SHORT,5,5,5,0,15,10,10,0.6667,0.6667,8.813,8.813,65.5,0,AT_Lookback_ST:hi|D2D_ATR_MA:hi|Micro_RollProxy:lo|Micro_TickIntensity:hi|Momentum_Value:hi|Session_High_Dist_ATR:hi|Sqz_Val:hi|TChan_A15:hi|Volume:hi|Volume_Ratio_10:lo,194|217|273|292|296,26.205131,26.769682,258,0.483941,-0.168101,-1,-0.000107,14.358215859511613,13.967131712972364
145324,2026.06.17 23:20,LONG,30,30,21,1,90,35,35,0.3889,0.3889,24.158,24.158,228.9,0,AT_Lookback_ST:hi|AT_Regime_ST:==1|AT_Slope_LT:lo|AT_Slope_ST:lo|Bar_Range:hi|Bars_Since_Flip:hi|Body_Size:hi|D2D_DirStep:==1|D2D_Signal:==0|EMA_Oscillator:hi|KAMA_Dist:hi|Micro_AutoCorr:hi|Micro_BarOverlap:lo|Micro_CSSpread:hi|Micro_FailedBreak:hi|Micro_FractalDim:lo|Micro_HLAsymmetry:hi|Micro_LogReturn:hi|Micro_MicroGap:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|Micro_Rejection:lo|Micro_RollProxy:hi|Micro_WickImbalance:lo|Momentum_Value:hi|OBV_Macd:lo|PrevDay_Low_Side:==-1|RangeOsc_State:==-1|RangeOsc_Val:lo|Slope_EMA_ST:lo|TChan_A15:hi|Upper_Wick:hi|VWAP_Side:==-1|VWAP_Sigma:hi|Volume_Ratio_10:hi,2|14|16|19|21|22|23|24|25|26|33|38|39|40|41|42|43|49|50|67|70|111|126|132|165|167|170|177|188|189,15.140028,23.209052,194,0.468028,0.667843,1,-4e-05,59.462564666454256,51.37799378032662
146289,2026.06.18 16:40,LONG,5,5,5,0,15,13,13,0.8667,0.8667,12.469,12.469,131.0,0,AT_Regime_ST:==1|AT_Slope_ST:lo|DailyOpen_Dist_ATR:lo|EMA_Oscillator:lo|Efficiency_Ratio:hi|KAMA_Dist:lo|Lower_Wick:hi|Micro_Amihud:hi|Micro_HLAsymmetry:lo|Micro_RangeVelocity:lo|OR_High_Side:==-1|RangeOsc_State:==2|VWAP_Dist_ATR:lo,20|68|69|78|79,26.228064,48.601735,456,0.414813,-0.298343,1,-0.000101,13.933964781772266,13.604790342516026
146356,2026.06.18 17:47,LONG,4,4,4,0,12,9,9,0.75,0.75,8.485,8.485,46.4,0,Bar_Range:hi|D2D_Persist:hi|Micro_Lambda:lo|Micro_TickIntensity:hi|OBV_Macd:lo|OR_Low_Side:==1|OR_Position:hi|PrevDay_Low_Side:==-1|RangeOsc_State:==2,46|48|64|93,16.632092,24.368085,324,0.442793,-0.102593,1,8.6e-05,11.345701020588308,11.143020262773083
146358,2026.06.18 17:49,LONG,4,4,4,0,12,10,10,0.8333,0.8333,9.524,9.524,-201.6,1,D2D_Persist:hi|Efficiency_Ratio:hi|Lower_Wick:hi|Micro_Lambda:lo|Micro_VPIN:lo|MultiDay_Slope:lo|OBV_Macd:lo|OR_Low_Side:==1|OR_Position:hi|PrevDay_Low_Side:==-1,64|93|122|129,19.672377,23.679875,295,0.410358,-0.12669,1,9.2e-05,11.345701020588308,11.143020262773083
147605,2026.06.19 15:51,LONG,7,7,7,0,21,16,16,0.7619,0.7619,14.362,14.362,434.7,0,AT_Slope_LT:lo|DailyOpen_Side:==-1|Micro_Entropy:lo|Micro_FailedBreak:hi|Micro_Hurst:hi|Micro_OrderFlowDelta:hi|Micro_RangeAccel:lo|Micro_Rejection:lo|Momentum_Value:hi|OR_High_Side:==1|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|RangeOsc_Val:hi|ST_Flip_Event:==1|Session_Low_Dist_ATR:lo,15|83|103|112|119|142|146,23.352437,56.744365,366,0.541036,0.713727,1,7.1e-05,18.856446644718016,18.199528660922656
147608,2026.06.19 15:54,LONG,4,4,4,0,12,8,8,0.6667,0.6667,6.735,6.735,110.4,0,DailyOpen_Side:==-1|Micro_Rejection:lo|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|RangeOsc_Val:hi|Session_Low_Dist_ATR:lo|Slope_EMA_ST:hi,112|142|146|163,30.530447,27.986887,262,0.554197,0.0,1,0.000171,11.345701020588308,11.143020262773083
147857,2026.06.22 01:08,SHORT,4,4,4,0,12,11,11,0.9167,0.9167,10.691,10.691,221.2,0,D2D_Dynamic_Sensitivity:lo|EMA_Oscillator:lo|Lower_Wick:lo|Micro_IBSP:lo|Micro_TickIntensity:lo|Micro_WickImbalance:hi|OBV_Velocity:lo|OBVf_DirStepCount:hi|PoC_Side:==0|VAL_Side:==0|WeeklyOpen_Side:==-1,220|222|276|277,47.888787,24.306663,68,0.423638,-0.781679,-1,-0.000104,11.61144858072867,11.371771386700862
147969,2026.06.22 03:00,LONG,7,7,7,0,21,15,15,0.7143,0.7143,13.229,13.229,308.7,0,ADX_Rising:==0|AT_Regime_ST:==1|AT_Slope_LT:lo|Bar_Range:hi|D2D_Signal:==1|Micro_AutoCorr:hi|Micro_FailedBreak:hi|Micro_VolOfVol:hi|PrevDay_Close_Side:==-1|PrevDay_High_Dist_ATR:lo|Session_High_Dist_ATR:lo|Slope_EMA_ST:lo|VWAP_Side:==-1|Volume:hi|WeeklyOpen_Side:==-1,16|49|136|139|145|176|178,33.040389,41.758602,258,0.460561,1.867879,1,-1.4e-05,18.856446644718016,18.199528660922656
147976,2026.06.22 03:07,LONG,4,4,4,0,12,10,10,0.8333,0.8333,9.524,9.524,434.0,0,ADX_Value:hi|Micro_OrderFlowDelta:lo|Micro_Rejection:lo|PrevDay_Close_Side:==-1|PrevDay_High_Dist_ATR:lo|Session_Low_Dist_ATR:lo|Slope_EMA_ST:hi|VWAP_Sigma:lo|Volume:hi|WeeklyOpen_Side:==-1,107|113|136|163,38.014124,26.546491,242,0.434435,-0.226019,1,0.000134,11.345701020588308,11.143020262773083
148856,2026.06.22 17:47,SHORT,4,4,4,0,12,10,10,0.8333,0.8333,9.524,9.524,53.2,0,AT_Regime_ST:==0|Bar_Range:hi|Lower_Wick:lo|Micro_FailedBreak:lo|Micro_HLAsymmetry:hi|Micro_RangeVelocity:lo|Micro_VPIN:lo|Micro_VolAccel:hi|RangeOsc_State:==-1|Slope_EMA_LT:hi,211|248|269|286,26.816128,27.120229,378,0.338916,-0.442474,-1,1.4e-05,11.61144858072867,11.371771386700862
150175,2026.06.23 17:01,LONG,9,9,9,0,27,16,16,0.5926,0.5926,12.024,12.024,231.3,0,AT_Slope_ST:lo|D2D_DirStep:==1|DailyOpen_Side:==-1|Micro_AutoCorr:hi|Micro_BarOverlap:lo|Micro_LogReturn:hi|Micro_RangeVelocity:hi|Micro_VPIN:lo|OBVf_Signal:==1|OR_Position:hi|PrevDay_Close_Side:==-1|RangeOsc_Val:hi|Session_Low_Dist_ATR:lo|TChan_A15:hi|VWAP_Sigma:hi|Volume:hi,21|22|23|25|34|44|82|142|146,24.517001,47.903926,417,0.496703,0.709754,1,-6.9e-05,23.473053431498993,22.401786415067697
150216,2026.06.23 17:42,LONG,10,10,10,0,30,16,16,0.5333,0.5333,12.754,12.754,200.0,0,AT_Slope_ST:lo|D2D_DirStep:==-1|Micro_BarOverlap:lo|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|Micro_Rejection:lo|Micro_WickImbalance:lo|PrevDay_High_Side:==-1|Round_1000_Dist_ATR:lo|Round_100_Dist_ATR:lo|Slope_EMA_ST:lo|VWAP_Sigma:hi|Volume_Avg_10:hi,25|28|29|165|167|168|170|171|175|182,19.158772,38.388461,392,0.514813,0.416792,1,-8.9e-05,25.67729340170544,24.370762681353153
150218,2026.06.23 17:44,LONG,3,3,3,0,9,7,7,0.7778,0.7778,6.614,6.614,112.5,0,AT_Slope_ST:lo|D2D_DirStep:==-1|Micro_Hurst:hi|Micro_RangeVelocity:hi|PrevDay_High_Side:==-1|Round_1000_Dist_ATR:lo|Slope_EMA_ST:lo,29|168|171,16.839079,36.219814,364,0.546905,-0.803428,1,-6.5e-05,8.665108670454496,8.56108508618842
150219,2026.06.23 17:45,LONG,5,3,3,0,15,11,11,0.7333,0.7333,10.364,10.364,104.4,0,AT_Regime_ST:==1|AT_Slope_ST:lo|Bar_Range:hi|EMA_Oscillator:lo|Micro_AutoCorr:hi|Micro_HLAsymmetry:lo|Micro_Hurst:hi|Micro_WickImbalance:lo|PrevDay_High_Side:==-1|Round_1000_Dist_ATR:lo|Slope_EMA_ST:lo,24|29|49|68|168,15.998371,34.035454,358,0.550298,-0.381955,1,-6.9e-05,13.933964781772266,13.604790342516026
150414,2026.06.23 21:00,SHORT,4,4,4,0,12,7,7,0.5833,0.5833,6.0,6.0,52.4,0,ATR_1M:hi|Micro_BarOverlap:lo|Micro_CSSpread:hi|Micro_HLAsymmetry:hi|MultiDay_Slope:hi|OR_High_Side:==1|RangeOsc_State:==2,191|192|243|252,23.285618,26.874688,289,0.427074,2.344213,-1,-8.4e-05,11.61144858072867,11.371771386700862
150479,2026.06.23 22:05,LONG,6,6,6,0,18,14,14,0.7778,0.7778,13.228,13.228,-649.2,1,AT_Regime_LT:==1|AT_Regime_ST:==1|Bars_Since_Flip:hi|Micro_CSSpread:hi|Micro_FailedBreak:hi|Micro_Rejection:lo|MultiDay_Position:hi|OBV_Macd:lo|Round_1000_Dist_ATR:lo|Session_Low_Dist_ATR:lo|Upper_Wick:hi|VA_Position:hi|Volume_Avg_10:hi|Volume_Ratio_10:hi,50|57|131|132|143|182,24.383499,26.303376,298,0.398383,0.798377,1,-3.2e-05,16.435780104648117,15.954503499974125
150482,2026.06.23 22:08,LONG,6,3,3,0,18,13,13,0.7222,0.7222,12.247,12.247,56.1,0,AT_Regime_ST:==1|Bars_Since_Flip:hi|Micro_CSSpread:hi|Micro_Hurst:hi|Micro_LogReturn:lo|Micro_Rejection:lo|Momentum_Value:hi|OBV_Macd:lo|OR_High_Side:==0|Session_Low_Dist_ATR:lo|Upper_Wick:hi|VA_Position:hi|Volume_Avg_10:hi,50|57|97|118|125|131,26.055634,20.571934,229,0.536382,-0.29166,1,-2.6e-05,16.435780104648117,15.954503499974125
150524,2026.06.23 22:50,SHORT,5,5,5,0,15,14,14,0.9333,0.9333,13.676,13.676,67.5,0,AT_Lookback_ST:hi|AT_Score_LT:lo|Micro_BarEntropy:lo|Micro_BarOverlap:lo|Micro_Hurst:hi|Micro_LogReturn:hi|Micro_OrderFlowDelta:hi|Micro_PriceAccel:lo|Micro_TickIntensity:hi|RangeOsc_State:==-2|Session_High_Dist_ATR:lo|Sqz_Val:hi|VWAP_Sigma:hi|Volume_Ratio_10:hi,194|200|240|242|295,15.897213,27.468148,364,0.569852,0.709913,-1,-2.1e-05,14.358215859511613,13.967131712972364
151509,2026.06.24 16:30,LONG,12,12,12,0,36,24,24,0.6667,0.6667,20.55,20.55,759.6,0,ADX_Rising:==0|AT_Regime_LT:==1|AT_Regime_ST:==1|Bar_Range:hi|Bars_Since_Flip:hi|D2D_Signal:==1|Micro_AutoCorr:hi|Micro_CSSpread:hi|Micro_Hurst:hi|Micro_MomoTransfer:hi|Micro_RangeAccel:lo|Micro_RangeVelocity:hi|Micro_VolOfVol:hi|Momentum_Value:hi|OBV_Macd:lo|PoC_Side:==1|PrevDay_High_Side:==-1|Session_High_Dist_ATR:lo|Slope_EMA_ST:lo|Upper_Wick:hi|VWAP_Dist_ATR:lo|VWAP_Side:==1|Volume:hi|Volume_Ratio_10:hi,49|50|100|118|132|145|168|176|177|178|180|181,41.721503,57.753512,485,0.546904,0.220593,1,-3.7e-05,29.895732127216817,28.07020869698633
