direction,lag,condition,win_true,win_rate,lose_true,lose_rate,lift,p,BY_reject
SHORT,5,MultiDay_Slope:hi,23,0.27380952380952384,141,0.2220472440944882,1.233113812901047,0.3322545479267329,False
SHORT,5,MultiDay_Slope:lo,13,0.15476190476190477,149,0.2346456692913386,0.6595557686161713,0.12551898785324483,False
SHORT,5,OBV_Macd:hi,12,0.14285714285714285,135,0.2125984251968504,0.6719576719576719,0.15150614943950125,False
SHORT,5,OBV_Macd:lo,26,0.30952380952380953,115,0.18110236220472442,1.7091097308488612,0.00808708089266752,False
SHORT,5,OBV_Velocity:hi,1,0.011904761904761904,25,0.03937007874015748,0.30238095238095236,0.3472662732533607,False
SHORT,5,OBV_Velocity:lo,37,0.44047619047619047,238,0.37480314960629924,1.175220088035214,0.2822894644896484,False
SHORT,5,OBVf_DirStepCount:hi,13,0.15476190476190477,75,0.11811023622047244,1.3103174603174603,0.37419953451456744,False
SHORT,5,OBVf_DirStepCount:lo,6,0.07142857142857142,77,0.12125984251968504,0.5890538033395176,0.20681020304392234,False
SHORT,5,OBVf_Signal:==-1,74,0.8809523809523809,525,0.8267716535433071,1.0655328798185941,0.2749515195549037,False
SHORT,5,OBVf_Signal:==1,10,0.11904761904761904,110,0.1732283464566929,0.6872294372294372,0.2749515195549037,False
SHORT,5,OBVf_Trend_Dir:==-1,74,0.8809523809523809,525,0.8267716535433071,1.0655328798185941,0.2749515195549037,False
SHORT,5,OBVf_Trend_Dir:==1,10,0.11904761904761904,110,0.1732283464566929,0.6872294372294372,0.2749515195549037,False
SHORT,5,OR_High_Dist_ATR:hi,12,0.14285714285714285,122,0.1921259842519685,0.743559718969555,0.3702785977350544,False
SHORT,5,OR_High_Dist_ATR:lo,0,0.0,0,0.0,inf,1.0,False
SHORT,5,OR_High_Side:==-1,47,0.5595238095238095,254,0.4,1.3988095238095237,0.006615207562425668,False
SHORT,5,OR_High_Side:==0,26,0.30952380952380953,242,0.38110236220472443,0.8121802439984258,0.23044113359750015,False
SHORT,5,OR_High_Side:==1,11,0.13095238095238096,139,0.2188976377952756,0.5982356971565604,0.06417595390020714,False
SHORT,5,OR_Low_Dist_ATR:hi,13,0.15476190476190477,101,0.15905511811023623,0.973008015087223,1.0,False
SHORT,5,OR_Low_Dist_ATR:lo,0,0.0,0,0.0,inf,1.0,False
SHORT,5,OR_Low_Side:==-1,28,0.3333333333333333,140,0.2204724409448819,1.5119047619047619,0.0276586917464024,False
SHORT,5,OR_Low_Side:==0,26,0.30952380952380953,243,0.3826771653543307,0.8088379384675681,0.23021907165844574,False
SHORT,5,OR_Low_Side:==1,30,0.35714285714285715,252,0.3968503937007874,0.8999433106575964,0.5525276721725791,False
SHORT,5,OR_Position:hi,13,0.15476190476190477,150,0.23622047244094488,0.6551587301587302,0.0979442239090618,False
SHORT,5,OR_Position:lo,33,0.39285714285714285,173,0.27244094488188975,1.4419900908340215,0.02848955365698491,False
SHORT,5,PoC_Side:==-1,11,0.13095238095238096,69,0.10866141732283464,1.2051414768806075,0.5786608030912743,False
SHORT,5,PoC_Side:==0,6,0.07142857142857142,18,0.028346456692913385,2.5198412698412698,0.05046956961409769,False
SHORT,5,PoC_Side:==1,67,0.7976190476190477,548,0.862992125984252,0.9242483489746264,0.13549666742833671,False
SHORT,5,PrevDay_Close_Dist_ATR:hi,6,0.07142857142857142,110,0.1732283464566929,0.41233766233766234,0.017029216920879525,False
SHORT,5,PrevDay_Close_Dist_ATR:lo,27,0.32142857142857145,185,0.29133858267716534,1.1032818532818534,0.610795510324591,False
SHORT,5,PrevDay_Close_Side:==-1,47,0.5595238095238095,336,0.5291338582677165,1.0574333900226758,0.6424962388603266,False
SHORT,5,PrevDay_Close_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,5,PrevDay_Close_Side:==1,37,0.44047619047619047,299,0.47086614173228347,0.9354594680681637,0.6424962388603266,False
SHORT,5,PrevDay_High_Dist_ATR:hi,6,0.07142857142857142,89,0.14015748031496064,0.5096308186195826,0.08730672486096824,False
SHORT,5,PrevDay_High_Dist_ATR:lo,41,0.4880952380952381,199,0.31338582677165355,1.5574898301028954,0.0019824510317960863,False
SHORT,5,PrevDay_High_Side:==-1,56,0.6666666666666666,472,0.7433070866141732,0.8968926553672316,0.14837636033775242,False
SHORT,5,PrevDay_High_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,5,PrevDay_High_Side:==1,28,0.3333333333333333,163,0.2566929133858268,1.2985685071574642,0.14837636033775242,False
SHORT,5,PrevDay_Low_Dist_ATR:hi,15,0.17857142857142858,105,0.16535433070866143,1.0799319727891157,0.7561075432198312,False
SHORT,5,PrevDay_Low_Dist_ATR:lo,34,0.40476190476190477,241,0.3795275590551181,1.0664888361983798,0.7202490097905458,False
SHORT,5,PrevDay_Low_Side:==-1,19,0.2261904761904762,154,0.24251968503937008,0.9326685219542362,0.787687225056592,False
SHORT,5,PrevDay_Low_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,5,PrevDay_Low_Side:==1,65,0.7738095238095238,481,0.75748031496063,1.0215572715572716,0.787687225056592,False
SHORT,5,RangeOsc_State:==-1,57,0.6785714285714286,288,0.45354330708661417,1.496155753968254,0.00011206826603229453,True
SHORT,5,RangeOsc_State:==-2,9,0.10714285714285714,102,0.16062992125984252,0.667016806722689,0.26006641974972955,False
SHORT,5,RangeOsc_State:==1,6,0.07142857142857142,133,0.2094488188976378,0.34103114930182593,0.0017818777253551597,True
SHORT,5,RangeOsc_State:==2,12,0.14285714285714285,112,0.1763779527559055,0.8099489795918366,0.5392934530281739,False
SHORT,5,RangeOsc_Val:hi,4,0.047619047619047616,69,0.10866141732283464,0.4382332643202208,0.08576007459779565,False
SHORT,5,RangeOsc_Val:lo,46,0.5476190476190477,182,0.2866141732283465,1.9106488749345893,4.616795105817721e-06,True
SHORT,5,Round_1000_Dist_ATR:hi,4,0.047619047619047616,57,0.08976377952755905,0.5304928989139516,0.2944172245696677,False
SHORT,5,Round_1000_Dist_ATR:lo,40,0.47619047619047616,228,0.3590551181102362,1.3262322472848789,0.04138347818651651,False
SHORT,5,Round_100_Dist_ATR:hi,3,0.03571428571428571,42,0.06614173228346457,0.5399659863945578,0.34610565791562475,False
SHORT,5,Round_100_Dist_ATR:lo,39,0.4642857142857143,217,0.3417322834645669,1.35862409479921,0.029590292483442672,False
SHORT,5,Round_500_Dist_ATR:hi,1,0.011904761904761904,57,0.08976377952755905,0.1326232247284879,0.009226541979623776,False
SHORT,5,Round_500_Dist_ATR:lo,44,0.5238095238095238,221,0.3480314960629921,1.5050635638870935,0.0024643692870526222,False
SHORT,5,ST_Flip_Event:==-1,1,0.011904761904761904,11,0.01732283464566929,0.6872294372294372,1.0,False
SHORT,5,ST_Flip_Event:==0,83,0.9880952380952381,619,0.9748031496062992,1.0136356642818678,0.7085736474517902,False
SHORT,5,ST_Flip_Event:==1,0,0.0,5,0.007874015748031496,0.0,1.0,False
SHORT,5,Session_High_Dist_ATR:hi,3,0.03571428571428571,72,0.11338582677165354,0.3149801587301587,0.03425403709603587,False
SHORT,5,Session_High_Dist_ATR:lo,21,0.25,127,0.2,1.25,0.3144724734746439,False
SHORT,5,Session_High_Side:==-1,84,1.0,632,0.9952755905511811,1.004746835443038,1.0,False
SHORT,5,Session_High_Side:==0,0,0.0,3,0.004724409448818898,0.0,1.0,False
SHORT,5,Session_Low_Dist_ATR:hi,7,0.08333333333333333,81,0.12755905511811025,0.6532921810699588,0.290759112684309,False
SHORT,5,Session_Low_Dist_ATR:lo,41,0.4880952380952381,217,0.3417322834645669,1.4282971253017336,0.01080710154883633,False
SHORT,5,Session_Low_Side:==0,2,0.023809523809523808,4,0.006299212598425197,3.7797619047619047,0.14820238624642074,False
SHORT,5,Session_Low_Side:==1,82,0.9761904761904762,631,0.9937007874015747,0.9823786884008754,0.14820238624642074,False
SHORT,5,Slope_Accel_LT:hi,1,0.011904761904761904,26,0.04094488188976378,0.2907509157509157,0.3525766970188957,False
SHORT,5,Slope_Accel_LT:lo,35,0.4166666666666667,126,0.1984251968503937,2.099867724867725,2.199649111308116e-05,True
SHORT,5,Slope_Accel_ST:hi,5,0.05952380952380952,70,0.11023622047244094,0.5399659863945578,0.18495734296112082,False
SHORT,5,Slope_Accel_ST:lo,52,0.6190476190476191,304,0.47874015748031495,1.2930764411027569,0.019825902173345594,False
SHORT,5,Slope_EMA_LT:hi,31,0.36904761904761907,205,0.3228346456692913,1.1431475029036007,0.3899715112072575,False
SHORT,5,Slope_EMA_LT:lo,14,0.16666666666666666,135,0.2125984251968504,0.7839506172839505,0.3909204645088017,False
SHORT,5,Slope_EMA_ST:hi,1,0.011904761904761904,33,0.05196850393700787,0.22907647907647907,0.16508129953861408,False
SHORT,5,Slope_EMA_ST:lo,70,0.8333333333333334,396,0.6236220472440945,1.3362794612794613,8.987065902997113e-05,True
SHORT,5,Sqz_State:==-1,72,0.8571428571428571,517,0.8141732283464567,1.0527770102238188,0.3698489120438272,False
SHORT,5,Sqz_State:==1,12,0.14285714285714285,118,0.1858267716535433,0.7687651331719128,0.3698489120438272,False
SHORT,5,Sqz_Val:hi,0,0.0,27,0.04251968503937008,0.0,0.061859316014617506,False
SHORT,5,Sqz_Val:lo,72,0.8571428571428571,461,0.7259842519685039,1.180663154632786,0.011226413426801368,False
SHORT,5,TChan_A15:hi,18,0.21428571428571427,162,0.2551181102362205,0.8399470899470898,0.5029646678244358,False
SHORT,5,TChan_A15:lo,7,0.08333333333333333,85,0.13385826771653545,0.622549019607843,0.22611604122217266,False
SHORT,5,Trend_Concordance:==0,9,0.10714285714285714,102,0.16062992125984252,0.667016806722689,0.26006641974972955,False
SHORT,5,Trend_Concordance:==1,75,0.8928571428571429,533,0.8393700787401575,1.0637228625033504,0.26006641974972955,False
SHORT,5,Trend_Conflict:==0,75,0.8928571428571429,533,0.8393700787401575,1.0637228625033504,0.26006641974972955,False
SHORT,5,Trend_Conflict:==1,9,0.10714285714285714,102,0.16062992125984252,0.667016806722689,0.26006641974972955,False
SHORT,5,Upper_Wick:hi,40,0.47619047619047616,247,0.3889763779527559,1.224214382109119,0.15450281075732747,False
SHORT,5,Upper_Wick:lo,12,0.14285714285714285,86,0.13543307086614173,1.0548172757475083,0.8656447809777041,False
SHORT,5,VAH_Dist_ATR:hi,13,0.15476190476190477,90,0.14173228346456693,1.091931216931217,0.7409095077046868,False
SHORT,5,VAH_Dist_ATR:lo,40,0.47619047619047616,202,0.31811023622047246,1.4969354078264967,0.004740046647205049,False
SHORT,5,VAH_Side:==-1,16,0.19047619047619047,89,0.14015748031496064,1.3590155163188868,0.24845377898380916,False
SHORT,5,VAH_Side:==0,6,0.07142857142857142,19,0.029921259842519685,2.387218045112782,0.060343249700806886,False
SHORT,5,VAH_Side:==1,62,0.7380952380952381,527,0.8299212598425196,0.8893557422969188,0.04916485503265155,False
SHORT,5,VAL_Dist_ATR:hi,13,0.15476190476190477,85,0.13385826771653545,1.1561624649859943,0.6117535655107447,False
SHORT,5,VAL_Dist_ATR:lo,43,0.5119047619047619,211,0.33228346456692914,1.5405664635522454,0.00154989286805645,True
SHORT,5,VAL_Side:==-1,1,0.011904761904761904,16,0.025196850393700787,0.4724702380952381,0.7085736474517902,False
SHORT,5,VAL_Side:==0,6,0.07142857142857142,16,0.025196850393700787,2.8348214285714284,0.033904295572695545,False
SHORT,5,VAL_Side:==1,77,0.9166666666666666,603,0.9496062992125984,0.9653123272526257,0.20256087186289035,False
SHORT,5,VA_Position:hi,16,0.19047619047619047,145,0.2283464566929134,0.8341543513957306,0.48824880340650256,False
SHORT,5,VA_Position:lo,34,0.40476190476190477,165,0.25984251968503935,1.5577200577200578,0.008987781817178991,False
SHORT,5,VWAP_Dist_ATR:hi,9,0.10714285714285714,77,0.12125984251968504,0.8835807050092764,0.8582575300073031,False
SHORT,5,VWAP_Dist_ATR:lo,26,0.30952380952380953,201,0.3165354330708661,0.9778488509831794,1.0,False
SHORT,5,VWAP_Side:==-1,46,0.5476190476190477,313,0.49291338582677163,1.1109843298341702,0.3555606626459068,False
SHORT,5,VWAP_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,5,VWAP_Side:==1,38,0.4523809523809524,322,0.5070866141732283,0.8921177166518782,0.3555606626459068,False
SHORT,5,VWAP_Sigma:hi,23,0.27380952380952384,170,0.2677165354330709,1.0227591036414565,0.8962808788878467,False
SHORT,5,VWAP_Sigma:lo,15,0.17857142857142858,112,0.1763779527559055,1.012436224489796,1.0,False
SHORT,5,VWAP_Sigma_ATR:hi,6,0.07142857142857142,75,0.11811023622047244,0.6047619047619047,0.26973590434566264,False
SHORT,5,VWAP_Sigma_ATR:lo,51,0.6071428571428571,244,0.384251968503937,1.5800644028103044,0.00013698883457678756,True
SHORT,5,VWAP_Z:hi,2,0.023809523809523808,33,0.05196850393700787,0.45815295815295815,0.415466480450636,False
SHORT,5,VWAP_Z:lo,20,0.23809523809523808,62,0.09763779527559055,2.4385560675883258,0.0007022996728232875,True
SHORT,5,Volume:hi,56,0.6666666666666666,301,0.47401574803149604,1.406423034330011,0.001068610960695195,True
SHORT,5,Volume:lo,3,0.03571428571428571,59,0.09291338582677165,0.3843825665859564,0.09645659545002505,False
SHORT,5,Volume_Avg_10:hi,57,0.6785714285714286,276,0.4346456692913386,1.561206004140787,3.665195092388194e-05,True
SHORT,5,Volume_Avg_10:lo,2,0.023809523809523808,46,0.07244094488188976,0.32867494824016563,0.1054735080773953,False
SHORT,5,Volume_Ratio_10:hi,22,0.2619047619047619,142,0.22362204724409449,1.171193829644534,0.41050240585936515,False
SHORT,5,Volume_Ratio_10:lo,10,0.11904761904761904,109,0.17165354330708663,0.6935342944517255,0.2744010427749597,False
SHORT,5,WeeklyOpen_Dist_ATR:hi,14,0.16666666666666666,101,0.15905511811023623,1.0478547854785478,0.8742201803795048,False
SHORT,5,WeeklyOpen_Dist_ATR:lo,36,0.42857142857142855,219,0.34488188976377954,1.2426614481409002,0.14565795254003766,False
SHORT,5,WeeklyOpen_Side:==-1,29,0.34523809523809523,199,0.31338582677165355,1.1016391481215602,0.6178720364309271,False
SHORT,5,WeeklyOpen_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,5,WeeklyOpen_Side:==1,55,0.6547619047619048,436,0.6866141732283465,0.9536096548711227,0.6178720364309271,False
SHORT,6,ADX_Rising:==0,33,0.39285714285714285,299,0.47086614173228347,0.8343287147634973,0.2006366125278987,False
SHORT,6,ADX_Rising:==1,51,0.6071428571428571,336,0.5291338582677165,1.1474277210884354,0.2006366125278987,False
SHORT,6,ADX_Value:hi,34,0.40476190476190477,137,0.215748031496063,1.8760862009037191,0.000322969188298598,True
SHORT,6,ADX_Value:lo,6,0.07142857142857142,88,0.13858267716535433,0.515422077922078,0.11891515122028579,False
SHORT,6,ATR_1M:hi,62,0.7380952380952381,282,0.4440944881889764,1.6620229652144547,3.680320925179681e-07,True
SHORT,6,ATR_1M:lo,2,0.023809523809523808,47,0.07401574803149606,0.32168186423505574,0.10553392495993444,False
SHORT,6,AT_Lookback_LT:hi,22,0.2619047619047619,145,0.2283464566929134,1.1469622331691298,0.4934362435553482,False
SHORT,6,AT_Lookback_LT:lo,0,0.0,0,0.0,inf,1.0,False
SHORT,6,AT_Lookback_ST:hi,7,0.08333333333333333,73,0.11496062992125984,0.7248858447488584,0.46354758068858837,False
SHORT,6,AT_Lookback_ST:lo,0,0.0,0,0.0,inf,1.0,False
SHORT,6,AT_Regime_LT:==0,46,0.5476190476190477,360,0.5669291338582677,0.9659391534391536,0.8149839204204362,False
SHORT,6,AT_Regime_LT:==1,38,0.4523809523809524,275,0.4330708661417323,1.0445887445887445,0.8149839204204362,False
SHORT,6,AT_Regime_ST:==0,5,0.05952380952380952,75,0.11811023622047244,0.503968253968254,0.1383368324441263,False
SHORT,6,AT_Regime_ST:==1,79,0.9404761904761905,560,0.8818897637795275,1.0664328231292517,0.1383368324441263,False
SHORT,6,AT_Score_LT:hi,22,0.2619047619047619,109,0.17165354330708663,1.5257754477937964,0.05062262076345121,False
SHORT,6,AT_Score_LT:lo,3,0.03571428571428571,38,0.05984251968503937,0.5968045112781954,0.46221986631006645,False
SHORT,6,AT_Score_ST:hi,1,0.011904761904761904,15,0.023622047244094488,0.503968253968254,0.7089049078695773,False
SHORT,6,AT_Score_ST:lo,16,0.19047619047619047,120,0.1889763779527559,1.007936507936508,1.0,False
SHORT,6,AT_Slope_LT:hi,30,0.35714285714285715,199,0.31338582677165355,1.1396267049533382,0.454950217061932,False
SHORT,6,AT_Slope_LT:lo,16,0.19047619047619047,140,0.2204724409448819,0.8639455782312925,0.5763018260424012,False
SHORT,6,AT_Slope_ST:hi,1,0.011904761904761904,35,0.05511811023622047,0.21598639455782312,0.10912693304465151,False
SHORT,6,AT_Slope_ST:lo,69,0.8214285714285714,418,0.658267716535433,1.2478639781271361,0.002678181358237751,False
SHORT,6,Bar_Range:hi,60,0.7142857142857143,270,0.4251968503937008,1.6798941798941798,6.451477430645009e-07,True
SHORT,6,Bar_Range:lo,0,0.0,36,0.05669291338582677,0.0,0.015577065532603337,False
SHORT,6,Bars_Since_Flip:hi,10,0.11904761904761904,73,0.11496062992125984,1.0355512067840835,0.8570164299986367,False
SHORT,6,Bars_Since_Flip:lo,7,0.08333333333333333,71,0.11181102362204724,0.7453051643192488,0.5749298553405284,False
SHORT,6,Body_Size:hi,43,0.5119047619047619,198,0.31181102362204727,1.6417147667147665,0.0005021959987187122,True
SHORT,6,Body_Size:lo,9,0.10714285714285714,81,0.12755905511811025,0.8399470899470898,0.7262639285849415,False
SHORT,6,D2D_ATR:hi,68,0.8095238095238095,336,0.5291338582677165,1.529903628117914,5.816413342488811e-07,True
SHORT,6,D2D_ATR:lo,0,0.0,13,0.02047244094488189,0.0,0.38224650628257767,False
SHORT,6,D2D_ATR_MA:hi,65,0.7738095238095238,317,0.49921259842519683,1.5500600871263333,1.3716550868979594e-06,True
SHORT,6,D2D_ATR_MA:lo,0,0.0,15,0.023622047244094488,0.0,0.23865496525622304,False
SHORT,6,D2D_DirStep:==-1,69,0.8214285714285714,460,0.7244094488188977,1.1339285714285714,0.06512483981663442,False
SHORT,6,D2D_DirStep:==1,15,0.17857142857142858,175,0.2755905511811024,0.6479591836734694,0.06512483981663442,False
SHORT,6,D2D_Dn_Count:hi,0,0.0,9,0.014173228346456693,0.0,0.608477365378256,False
SHORT,6,D2D_Dn_Count:lo,0,0.0,0,0.0,inf,1.0,False
SHORT,6,D2D_Dynamic_Sensitivity:hi,0,0.0,0,0.0,inf,1.0,False
SHORT,6,D2D_Dynamic_Sensitivity:lo,5,0.05952380952380952,29,0.04566929133858268,1.303366174055829,0.5816992672944349,False
SHORT,6,D2D_Persist:hi,0,0.0,12,0.01889763779527559,0.0,0.3782351490014483,False
SHORT,6,D2D_Persist:lo,50,0.5952380952380952,287,0.4519685039370079,1.3169902107184337,0.0146016881075763,False
SHORT,6,D2D_Signal:==-1,0,0.0,0,0.0,inf,1.0,False
SHORT,6,D2D_Signal:==0,84,1.0,630,0.9921259842519685,1.007936507936508,1.0,False
SHORT,6,D2D_Signal:==1,0,0.0,5,0.007874015748031496,0.0,1.0,False
SHORT,6,D2D_Up_Count:hi,0,0.0,5,0.007874015748031496,0.0,1.0,False
SHORT,6,D2D_Up_Count:lo,0,0.0,0,0.0,inf,1.0,False
SHORT,6,DailyOpen_Dist_ATR:hi,9,0.10714285714285714,103,0.16220472440944883,0.6605409153952843,0.26108635625741905,False
SHORT,6,DailyOpen_Dist_ATR:lo,27,0.32142857142857145,187,0.29448818897637796,1.0914820473644002,0.6130645222262512,False
SHORT,6,DailyOpen_Side:==-1,45,0.5357142857142857,310,0.4881889763779528,1.0973502304147464,0.4192437967438956,False
SHORT,6,DailyOpen_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,6,DailyOpen_Side:==1,39,0.4642857142857143,325,0.5118110236220472,0.9071428571428573,0.4192437967438956,False
SHORT,6,Dist_To_PoC_ATR:hi,11,0.13095238095238096,91,0.14330708661417324,0.9137885923600209,0.8685877591536075,False
SHORT,6,Dist_To_PoC_ATR:lo,35,0.4166666666666667,184,0.28976377952755905,1.4379528985507246,0.02272858912552604,False
SHORT,6,EMA_Oscillator:hi,0,0.0,27,0.04251968503937008,0.0,0.061859316014617506,False
SHORT,6,EMA_Oscillator:lo,70,0.8333333333333334,388,0.6110236220472441,1.363831615120275,3.559628738004372e-05,True
SHORT,6,Efficiency_Ratio:hi,27,0.32142857142857145,170,0.2677165354330709,1.2006302521008403,0.3000001428296313,False
SHORT,6,Efficiency_Ratio:lo,11,0.13095238095238096,118,0.1858267716535433,0.7047013720742534,0.2886289668145535,False
SHORT,6,Harmonic_D2D_Concordance:==0,32,0.38095238095238093,386,0.6078740157480315,0.6266962743646681,9.260573737224399e-05,True
SHORT,6,Harmonic_D2D_Concordance:==1,52,0.6190476190476191,249,0.3921259842519685,1.5786957353222415,9.260573737224399e-05,True
SHORT,6,Harmonic_LLEMA:hi,0,0.0,39,0.06141732283464567,0.0,0.009908660284427082,False
SHORT,6,Harmonic_LLEMA:lo,50,0.5952380952380952,213,0.3354330708661417,1.774536105522021,6.141389956818698e-06,True
SHORT,6,Harmonic_OBVf_Concordance:==0,34,0.40476190476190477,394,0.6204724409448819,0.6523446942228669,0.00021705093447902388,True
SHORT,6,Harmonic_OBVf_Concordance:==1,50,0.5952380952380952,241,0.3795275590551181,1.5683659355858526,0.00021705093447902388,True
SHORT,6,KAMA_Dist:hi,2,0.023809523809523808,55,0.08661417322834646,0.27489177489177485,0.050679518832890874,False
SHORT,6,KAMA_Dist:lo,58,0.6904761904761905,303,0.47716535433070867,1.447037560898947,0.00028196980231077134,True
SHORT,6,KAMA_Dist_ATR:hi,0,0.0,24,0.03779527559055118,0.0,0.09860854265662257,False
